"","text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"5946","RT @imbeatriz26: Akalain mo yun magkasama pa din silang bumalik sa same restaurant na pinuntahan nila 3 years ago <ed><a0><bd><ed><b2><99> https://t.co/dN7IyAyBl1",190,FALSE,FALSE,"978475861811736578",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Mar 27 03:36:39 +0000 2018",NA,NA,"tl",0,FALSE,"somewhere over the rainbow <ed><U+00A0><U+00BC><ed><U+00BC><U+0088>","820072598042120192","all things are possible with GOD<U+261D>",FALSE,"Sat Jan 14 00:58:38 +0000 2017",3659,81,5393,FALSE,NA,"tangiii <ed><U+00A0><U+00BD><ed><U+00B2><U+0099> baliii",NA,"en",NA,1756,"kcmb_djef",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5955","RT @imbeatriz26: Akalain mo yun magkasama pa din silang bumalik sa same restaurant na pinuntahan nila 3 years ago <ed><a0><bd><ed><b2><99> https://t.co/dN7IyAyBl1",191,FALSE,FALSE,"978475908624400384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Mar 27 03:36:50 +0000 2018",NA,NA,"tl",10,FALSE,NA,"3580216814",NA,TRUE,"Wed Sep 16 07:21:44 +0000 2015",9979,284,18761,FALSE,NA,"<U+26A1><U+FE0F>","Pacific Time (US & Canada)","en",-25200,104,"chandriaszxx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5983","If you leave a restaurant and you don<e2><80><99>t tip your server your a crappy person <ed><a0><be><ed><b4><b7><ed><a0><bc><ed><bf><bc><e2><80><8d><e2><99><80><ef><b8><8f><e2><9c><8c><ed><a0><bc><ed><bf><bb>",0,FALSE,FALSE,"978476039335751680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 03:37:21 +0000 2018",NA,NA,"en",0,FALSE,"Mississippi, USA","710484441869762561","<ed><U+00A0><U+00BD><ed><U+00B0><U+00B6>MSU Bulldog <ed><U+00A0><U+00BC><ed><U+00BF><U+00A5>Future Vet Tech<ed><U+00A0><U+00BD><ed><U+00B4><U+00AC>.    <ed><U+00A0><U+00BD><ed><U+00B2><U+0095>Joe<ed><U+00A0><U+00BD><ed><U+00B2><U+0095>",TRUE,"Thu Mar 17 15:14:25 +0000 2016",205,63,158,FALSE,NA,"Chelsea Jackson",NA,"en",NA,167,"chels_marie18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5984","RT @chad2turnt: When White Folk go to an Authentic Mexican restaurant for the first time <ed><a0><bd><ed><b8><82> https://t.co/8h21tKW6v9",15,FALSE,FALSE,"978476051268423681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 03:37:24 +0000 2018",NA,NA,"en",273,FALSE,"K-town","333180887","B.L.K.G",TRUE,"Mon Jul 11 03:39:21 +0000 2011",321821,15825,137716,FALSE,"http://youtube.com/hoopjab","Chubbs Peterson","Pacific Time (US & Canada)","en",-25200,8814,"macktology101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5992","Can someone come with me to Waco Texas so that I can meet Chip and Joanna please or at least go to their store and restaurant <ed><a0><bd><ed><b8><8d>",0,FALSE,FALSE,"978476109246349312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 03:37:38 +0000 2018",NA,NA,"en",0,FALSE,"San Diego, CA   ","908248568","why do I still have a twitter <ed><U+00A0><U+00BE><ed><U+00B4><U+00B7><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><U+200D><U+2640><U+FE0F>",FALSE,"Sat Oct 27 14:41:06 +0000 2012",7308,165,3211,FALSE,NA,"lyss.",NA,"en",NA,207,"alyssamiless",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6013","RT @WairoonThailand: <e0><b9><80><e0><b8><ae><e0><b8><99><e0><b8><a3><e0><b8><b5><e0><b9><88><e0><b8><ab><e0><b8><b8><e0><b9><89><e0><b8><99><e0><b8><81><e0><b8><b1><e0><b8><9a><e0><b9><80><e0><b8><9e><e0><b8><b7><e0><b9><88><e0><b8><ad><e0><b8><99><e0><b9><86><e0><b9><80><e0><b8><9b><e0><b8><b4><e0><b8><94><e0><b8><a3><e0><b9><89><e0><b8><b2><e0><b8><99><e0><b8><ad><e0><b8><b2><e0><b8><ab><e0><b8><b2><e0><b8><a3><e0><b9><84><e0><b8><95><e0><b9><89><e0><b8><ab><e0><b8><a7><e0><b8><b1><e0><b8><99><e0><b8><8a><e0><b8><b7><e0><b9><88><e0><b8><ad> Xiao Zhan <ef><bc><88><e5><b0><8f><e7><ab><99><ef><bc><89><e0><b9><83><e0><b8><99><e0><b8><a2><e0><b9><88><e0><b8><b2><e0><b8><99><e0><b8><81><e0><b8><b1><e0><b8><87><e0><b8><99><e0><b8><b1><e0><b8><a1> <e0><b8><96><e0><b9><89><e0><b8><b2><e0><b9><84><e0><b8><9b><e0><b9><80><e0><b8><97><e0><b8><b5><e0><b9><88><e0><b8><a2><e0><b8><a7><e0><b9><82><e0><b8><8b><e0><b8><a5><e0><b8><ad><e0><b8><a2><e0><b9><88><e0><b8><b2><e0><b8><a5><e0><b8><b7><e0><b8><a1><e0><b9><81><e0><b8><a7><e0><b8><b0><e0><b9><84><e0><b8><9b><e0><b8><8a><e0><b8><b4><e0><b8><a1><e0><b8><81><e0><b8><b1><e0><b8><99><e0><b8><99><e0><b8><b0><e0><b8><84><e0><b8><b0> <ed><a0><bd><ed><b8><8d><ed><a0><bc><ed><bd><9c><ed><a0><bc><ed><bd><bd><ed><a0><bc><ed><bd><b6> #<e0><b9><80><e0><b8><ae><e0><b8><99><e2><80><a6>",362,FALSE,FALSE,"978476197062443010",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 03:37:59 +0000 2018",NA,NA,"th",4,FALSE,NA,"2389197037","EXO-L <U+2764><U+FE0F> Luhan&Lay HunHan/KrisLay/KaiDo/ChanBaek",TRUE,"Fri Mar 14 14:28:02 +0000 2014",102525,95,1957,FALSE,NA,"<ed><U+00A0><U+00BD><ed><U+00B0><U+00B6>",NA,"th",NA,120,"Gunn_dear94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6014","@329Lucas You sound like a bitchh <ed><a0><bd><ed><b8><82><ed><a0><bd><ed><b8><82><ed><a0><be><ed><b4><a3>.. cause he spoiled. Fancy restaurant w fancy BOYZZZZ",0,FALSE,FALSE,"978476204188725248","329Lucas","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 03:38:00 +0000 2018","978255676169490434","490950576","en",0,FALSE,"Miami, FL","965892858057125888","Lazninja65 - Twitch (Follow Me) love playing fortnite and other competitive games. Toon in to my weekly streams and soon I<U+2019>ll create a watch schedule.",FALSE,"Tue Feb 20 10:16:17 +0000 2018",17,13,6,FALSE,NA,"Lazaro palacios",NA,"en",NA,107,"YoungChivoLaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6021","RT @BuzzFeed: This restaurant serves you wine in baby bottles <ed><a0><bc><ed><bd><b7> https://t.co/vcMEQWptox",639,FALSE,FALSE,"978476256235630593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 03:38:13 +0000 2018",NA,NA,"en",0,FALSE,NA,"962088235",NA,FALSE,"Wed Nov 21 09:28:29 +0000 2012",9784,212,8146,FALSE,NA,"kayla","Hawaii","en",-36000,175,"al0hakayla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6043","RT @number1hstan: This is my friends with me<ed><a0><bd><ed><b1><80> https://t.co/os9UwHZSfV",1,FALSE,FALSE,"978476398925893632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 03:38:47 +0000 2018",NA,NA,"en",5,FALSE,"colombia / LA","2415051259","iced soy vanilla latte. <ed><U+00A0><U+00BC><ed><U+00BC><U+00B7>",TRUE,"Thu Mar 27 23:49:09 +0000 2014",29632,381,55046,FALSE,NA,"v<U+0489>",NA,"en",NA,249,"vulurie_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/ira/status/976293944182030336","https://t.co/os9UwHZSfV"
"6044","RT @imbeatriz26: Akalain mo yun magkasama pa din silang bumalik sa same restaurant na pinuntahan nila 3 years ago <ed><a0><bd><ed><b2><99> https://t.co/dN7IyAyBl1",193,FALSE,FALSE,"978476405297070080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Mar 27 03:38:48 +0000 2018",NA,NA,"tl",2,FALSE,NA,"4909478258","N o b o d y ||

KathNiel or Die<ed><U+00A0><U+00BD><ed><U+00B1><U+00BD>",FALSE,"Mon Feb 15 03:31:02 +0000 2016",12570,289,10653,FALSE,NA,"B e l l e <ed><U+00A0><U+00BC><ed><U+00BC><U+00B8>","Pacific Time (US & Canada)","en",-25200,690,"bernardontme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6046","<e7><be><8e><e5><91><b3><e3><81><97><e3><81><99><e3><81><8e><ed><a0><be><ed><b4><a4><e2><9d><a4><ef><b8><8e> <e5><a0><b4><e6><89><80>: Sunflower cafe&amp;casual  restaurant https://t.co/aF9R7sJniP",0,FALSE,FALSE,"978476407503323136",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Tue Mar 27 03:38:49 +0000 2018",NA,NA,"ja",0,FALSE,NA,"898458060598820864","<U+4E5D><U+5DDE><U+5B66><U+9662> (17)",FALSE,"Fri Aug 18 08:14:29 +0000 2017",161,415,1878,FALSE,"http://Instagram.com/rico__1120","<U+7406><U+5B50>",NA,"ja",NA,427,"rico__1120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/p/Bgz9OcRlFZN/","https://t.co/aF9R7sJniP"
"6056","New episode is live! <ed><a0><bd><ed><b2><9c> Listen here: https://t.co/RI3G9fKSna and join us as we talk Ep 108 of The L Word, aka The Ep<e2><80><a6> https://t.co/T9glPk9ju5",0,FALSE,TRUE,"978476471747600384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 03:39:04 +0000 2018",NA,NA,"en",3,FALSE,NA,"850113825831628804","A podcast about #TheLWord, making our way downtown (LA) one episode at a time. <ed><U+00A0><U+00BD><ed><U+00B2><U+0095><U+2702><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+0095>",FALSE,"Thu Apr 06 22:31:45 +0000 2017",144,180,2696,FALSE,"https://soundcloud.com/takethelcast","Take The L Podcast",NA,"en",NA,278,"taketheLcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://apple.co/2g3LiGw","https://t.co/RI3G9fKSna"
"6062","This waiter at this restaurant looking like a whole Meal AND Dessert in this building <ed><a0><bd><ed><b8><b5><ed><a0><be><ed><b4><97><ed><a0><be><ed><b4><a9>.  #GodBlessNativeAmericans the #IndigenousPeople",0,FALSE,FALSE,"978476503787700224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 03:39:12 +0000 2018",NA,NA,"en",9,FALSE,"Dreamville","232215298","If you don't understand me you stand beneath me<U+2122> I tweet to Express NOT Impress so, ENJOY<ed><U+00A0><U+00BD><ed><U+00B2><U+008B>! #ThickThighsSaveLives #ColeWorld  #DBW<ed><U+00A0><U+00BE><ed><U+00B6><U+008B> #DebateIsLife #LaTech18",TRUE,"Thu Dec 30 15:07:56 +0000 2010",28692,2081,4829,FALSE,NA,"<U+BAA8>Bluntly Spoken","Central Time (US & Canada)","en",-18000,1617,"Lady_Lexiss","US","United States","city","Spokane, WA",NA,NA,47.667438,-117.434547,NA,NA,NA,NA
"6067","RT @chad2turnt: When White Folk go to an Authentic Mexican restaurant for the first time <ed><a0><bd><ed><b8><82> https://t.co/8h21tKW6v9",16,FALSE,FALSE,"978476527577788417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Mar 27 03:39:18 +0000 2018",NA,NA,"en",1,FALSE,NA,"2894248036","I can't get much higher",FALSE,"Thu Nov 27 04:44:32 +0000 2014",13409,243,25627,FALSE,NA,"Jess<U+2618>",NA,"en",NA,215,"shescaaaa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6078","RT @imbeatriz26: Akalain mo yun magkasama pa din silang bumalik sa same restaurant na pinuntahan nila 3 years ago <ed><a0><bd><ed><b2><99> https://t.co/dN7IyAyBl1",194,FALSE,FALSE,"978476577666220032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Mar 27 03:39:29 +0000 2018",NA,NA,"tl",0,FALSE,NA,"949645024970514433","IF YOU WANT TO IMPRESS ME DROWN A FISH",FALSE,"Sat Jan 06 14:13:12 +0000 2018",5550,39,8014,FALSE,NA,"dars.ford",NA,"en",NA,179,"callmedar_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6083","RT @BuzzFeed: This restaurant serves you wine in baby bottles <ed><a0><bc><ed><bd><b7> https://t.co/vcMEQWptox",640,FALSE,FALSE,"978476595496345600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Mar 27 03:39:34 +0000 2018",NA,NA,"en",1,FALSE,NA,"4827655737","Plan on becoming a journalist and hopefully a part time author.",TRUE,"Tue Jan 19 21:42:03 +0000 2016",393,79,808,FALSE,NA,"Briana Branch",NA,"en",NA,296,"BrianaBranch16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6094","Some of my cute kiddos on our community outing practicing our restaurant skills!! Thank you @Monicals_Pizza <ed><a0><bd><ed><b8><83><ed><a0><bd><ed><b8><83> https://t.co/z4s8V5ZF1y",0,FALSE,FALSE,"978476644146008064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 03:39:45 +0000 2018",NA,NA,"en",1,FALSE,NA,"863810070412480512","SPED Life Skills teacher @ Eisenhower High School in Decatur IL. <ed><U+00A0><U+00BD><ed><U+00B2><U+0093><ed><U+00A0><U+00BD><ed><U+00B0><U+00BE>",TRUE,"Sun May 14 17:35:44 +0000 2017",59,31,190,FALSE,NA,"Ms. G",NA,"en",NA,35,"Ms_G_Lifeskills",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6100","RT @chad2turnt: When White Folk go to an Authentic Mexican restaurant for the first time <ed><a0><bd><ed><b8><82> https://t.co/8h21tKW6v9",17,FALSE,FALSE,"978476681353510912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 03:39:54 +0000 2018",NA,NA,"en",0,FALSE,"Los Angeles, CA","2898729615",NA,TRUE,"Sun Nov 30 05:14:42 +0000 2014",4370,193,678,FALSE,NA,"leo",NA,"en",NA,174,"lilduarte_08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6101","Friendly Reminder <ed><a0><bd><ed><b8><83>  LBC meets first Wednesday of the month. Cocina Del Charro Mexican Restaurant- Escondido, Ca  6<e2><80><a6> https://t.co/t7l76B9A35",0,FALSE,TRUE,"978476682670694400",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",FALSE,"Tue Mar 27 03:39:55 +0000 2018",NA,NA,"en",11,FALSE,"San Diego, CA - North County","3899220552","San Diego County Hispanic Chamber Celebrating 25 years serving San DIego. The official page serving North County Latino Business with Education & Opportunities",FALSE,"Thu Oct 15 05:09:55 +0000 2015",679,388,1119,FALSE,"http://northcountyhispanicchamber.com/","SDCHCC No. County",NA,"en",NA,670,"SDNCHispChamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/978476682670694400","https://t.co/t7l76B9A35"
"6104","RT @WairoonThailand: <e0><b9><80><e0><b8><ae><e0><b8><99><e0><b8><a3><e0><b8><b5><e0><b9><88><e0><b8><ab><e0><b8><b8><e0><b9><89><e0><b8><99><e0><b8><81><e0><b8><b1><e0><b8><9a><e0><b9><80><e0><b8><9e><e0><b8><b7><e0><b9><88><e0><b8><ad><e0><b8><99><e0><b9><86><e0><b9><80><e0><b8><9b><e0><b8><b4><e0><b8><94><e0><b8><a3><e0><b9><89><e0><b8><b2><e0><b8><99><e0><b8><ad><e0><b8><b2><e0><b8><ab><e0><b8><b2><e0><b8><a3><e0><b9><84><e0><b8><95><e0><b9><89><e0><b8><ab><e0><b8><a7><e0><b8><b1><e0><b8><99><e0><b8><8a><e0><b8><b7><e0><b9><88><e0><b8><ad> Xiao Zhan <ef><bc><88><e5><b0><8f><e7><ab><99><ef><bc><89><e0><b9><83><e0><b8><99><e0><b8><a2><e0><b9><88><e0><b8><b2><e0><b8><99><e0><b8><81><e0><b8><b1><e0><b8><87><e0><b8><99><e0><b8><b1><e0><b8><a1> <e0><b8><96><e0><b9><89><e0><b8><b2><e0><b9><84><e0><b8><9b><e0><b9><80><e0><b8><97><e0><b8><b5><e0><b9><88><e0><b8><a2><e0><b8><a7><e0><b9><82><e0><b8><8b><e0><b8><a5><e0><b8><ad><e0><b8><a2><e0><b9><88><e0><b8><b2><e0><b8><a5><e0><b8><b7><e0><b8><a1><e0><b9><81><e0><b8><a7><e0><b8><b0><e0><b9><84><e0><b8><9b><e0><b8><8a><e0><b8><b4><e0><b8><a1><e0><b8><81><e0><b8><b1><e0><b8><99><e0><b8><99><e0><b8><b0><e0><b8><84><e0><b8><b0> <ed><a0><bd><ed><b8><8d><ed><a0><bc><ed><bd><9c><ed><a0><bc><ed><bd><bd><ed><a0><bc><ed><bd><b6> #<e0><b9><80><e0><b8><ae><e0><b8><99><e2><80><a6>",363,FALSE,FALSE,"978476700169207808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Mar 27 03:39:59 +0000 2018",NA,NA,"th",19,FALSE,"Bangkok,Thailand","904903412","It's Me [ <U+5434><U+51B0><U+5FC3> ] <U+25BA> || <U+674E><U+9280><U+8D6B> & <U+5434><U+4E16><U+52CB> || <U+2665> Running Man [Kwangsoo] <U+2665> [121026] 
#<U+B7F0><U+B2DD><U+B9E8>  ||  S <U+C5D0><U+C2A4><U+C5E0> M  ||  
#97line 
<U+0E17><U+0E32><U+0E2A><U+0E23><U+0E31><U+0E01><U+0E40><U+0E14><U+0E47><U+0E01><U+0E40><U+0E2D><U+0E2A><U+0E40><U+0E2D><U+0E47><U+0E21><U+0E21><U+0E21><U+0E21>~",TRUE,"Thu Oct 25 23:42:32 +0000 2012",430438,604,3400,FALSE,NA,"H<U+B2C8>H | [ <U+5434> <U+51B0><U+5FC3> ]","Bangkok","th",25200,587,"NiHH_794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6106","RT @T_23_baller: Thank you for the offer but due to NCAA rules i can<e2><80><99>t accept <ed><a0><bd><ed><b8><a2>. But I<e2><80><99>ll still definitely be back soon <ed><a0><bd><ed><b8><82><ed><a0><bd><ed><b8><82><ed><a0><bd><ed><b8><82> @texasdebrazil<e2><80><a6>",48,FALSE,FALSE,"978476721795190784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 03:40:04 +0000 2018",NA,NA,"en",0,FALSE,"with meg","444349833","@meganmulhan",TRUE,"Fri Dec 23 05:08:42 +0000 2011",23742,645,21429,FALSE,NA,"Slim Jimmy<U+303D><U+FE0F>",NA,"en",NA,280,"kyle5kokish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6115","Hundreds of miles in the air for the cost of a restaurant dinner. Incredible <ed><a0><bd><ed><b8><82> https://t.co/Mw4Ks7MPcr",0,FALSE,FALSE,"978476768775548929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 03:40:15 +0000 2018",NA,NA,"en",73,FALSE,"Clemson PhD Student","248487961","The truth doesn't change just because we don't know it. It stays there constantly waiting for us to discover it. Music=medicine. Morehouse '14 DMV Native",TRUE,"Mon Feb 07 03:10:29 +0000 2011",156879,1560,40968,FALSE,"https://BlackCFO.wordpress.com","Prince Cazembe, PhD, First of His Name","Eastern Time (US & Canada)","en",-14400,1048,"TwiterlessGuru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/kylegotjokes/status/978282014603390976","https://t.co/Mw4Ks7MPcr"
"6116","Me With Outback <ed><a0><bd><ed><b8><82><ed><a0><bd><ed><b8><82><ed><a0><bd><ed><b8><82> https://t.co/lgAkoeNlNs",0,FALSE,FALSE,"978476773116702722",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 03:40:16 +0000 2018",NA,NA,"en",0,FALSE,NA,"2436966261","free TOB hoe <ed><U+00A0><U+00BD><ed><U+00B3><U+009D><ed><U+00A0><U+00BD><ed><U+00B3><U+008C>",TRUE,"Wed Mar 26 02:10:08 +0000 2014",56106,2404,24900,FALSE,NA,"...Neen <U+2763><U+FE0F>",NA,"en",NA,885,"NeenNaomi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/cha2xxs/status/978057804853530625","https://t.co/lgAkoeNlNs"
"6125","RT @chad2turnt: When White Folk go to an Authentic Mexican restaurant for the first time <ed><a0><bd><ed><b8><82> https://t.co/8h21tKW6v9",18,FALSE,FALSE,"978476841521397760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 03:40:32 +0000 2018",NA,NA,"en",34,FALSE,"could be anywhere","52315577","Such Is Life <ed><U+00A0><U+00BE><ed><U+00B7><U+0094><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> #SadLivesMatter",TRUE,"Tue Jun 30 05:32:06 +0000 2009",78445,1283,119821,FALSE,NA,"Could Be Justin","Pacific Time (US & Canada)","en",-25200,1112,"JustSolo22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6131","RT @thisisinsider: A restaurant in NYC is bringing Korean fried chicken to the masses! <ed><a0><bc><ed><bd><97> <ed><a0><bd><ed><b8><8d> https://t.co/2Uyliu0BgC",65,FALSE,FALSE,"978476864430854144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Mar 27 03:40:38 +0000 2018",NA,NA,"en",1062,FALSE,NA,"24290529","<U+201C>All of humanity's problems stem from man's inability to sit quietly in a room alone.<U+201D> <U+2015> Blaise Pascal, Pens<U+00E9>
Opinions are my own. Retweets not endorsements.",TRUE,"Sat Mar 14 00:21:47 +0000 2009",144130,2204,9647,FALSE,NA,"Jenny Kim","Eastern Time (US & Canada)","en",-14400,4993,"jqk7194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6141","RT @chad2turnt: When White Folk go to an Authentic Mexican restaurant for the first time <ed><a0><bd><ed><b8><82> https://t.co/8h21tKW6v9",19,FALSE,FALSE,"978476893195395074",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 03:40:45 +0000 2018",NA,NA,"en",5,FALSE,"Canada","960665404417945600","I only like artists",FALSE,"Tue Feb 06 00:04:15 +0000 2018",5357,620,2843,FALSE,"http://emandesigns.store","no<ed><U+00A0><U+00BC><ed><U+00B7><U+00AA><ed><U+00A0><U+00BC><ed><U+00B7><U+00AC>",NA,"en",NA,285,"emana___",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6159","@KaliCarvajal Omg I<e2><80><99>m always craving it <ed><a0><bd><ed><b8><a9><ed><a0><bd><ed><b8><a9> I always end up going to a Spanish restaurant on 611 to get a slice lmao",0,FALSE,FALSE,"978476987248463872","KaliCarvajal","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 03:41:07 +0000 2018","978473704287064066","53539081","en",1,FALSE,NA,"1023369403","Laughing is what I do best <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> | <U+264E><U+FE0F><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BB> | Lucas<ed><U+00A0><U+00BD><ed><U+00B2><U+0099><ed><U+00A0><U+00BD><ed><U+00B1><U+00B6><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>",TRUE,"Thu Dec 20 02:43:43 +0000 2012",18796,251,22957,FALSE,NA,"Queenie<ed><U+00A0><U+00BD><ed><U+00B4><U+00AE>","Eastern Time (US & Canada)","en",-14400,190,"paulinantonieta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6170","RT @chad2turnt: When White Folk go to an Authentic Mexican restaurant for the first time <ed><a0><bd><ed><b8><82> https://t.co/8h21tKW6v9",20,FALSE,FALSE,"978477040570519552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 03:41:20 +0000 2018",NA,NA,"en",26,FALSE,"United States","196456627",NA,FALSE,"Wed Sep 29 04:06:17 +0000 2010",178192,685,17544,FALSE,NA,"<ed><U+00A0><U+00BE><ed><U+00B4><U+00A1>","Pacific Time (US & Canada)","en",-25200,390,"Husjojola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6173","RT @chad2turnt: When White Folk go to an Authentic Mexican restaurant for the first time <ed><a0><bd><ed><b8><82> https://t.co/8h21tKW6v9",21,FALSE,FALSE,"978477056446140417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 03:41:24 +0000 2018",NA,NA,"en",34,FALSE,"Circuit City","3285612828","<ed><U+00A0><U+008C><ed><U+00B2><U+0080> | #AmunRa |<U+2625>| #Reaper | <ed><U+00A0><U+008C><ed><U+00B2><U+0080>",FALSE,"Mon Jul 20 17:19:22 +0000 2015",140393,769,1649,FALSE,NA,"Its just me & my Kinfolk","Pacific Time (US & Canada)","en",-25200,461,"KING0FTHEN0RTHH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
